SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
66.90752475342215,3.590208907231412,65.8835710730588,20.43826657550018,16.70112770978482,24.0333852138452,6.370071667599883,Slow,98.72598566648004,LiFePO4,240.0,Model B,0.0
67.01767396848052,3.7345831979814,,26.02092155668626,25.977456030852,52.61702541282535,9.036681893993784,Normal,98.19266362120123,LiFePO4,364.0,Model C,1.0
58.21972156672826,,85.7302797776284,30.05262485260261,22.59958157930789,66.85569945911347,9.984925609225998,Slow,98.0030148781548,LiFePO4,238.0,Model B,1.0
18.12607930489675,3.612531927233816,52.41584506583481,21.12352154694878,27.142705617671535,34.79583341094059,4.862132826837326,Fast,99.02757343463252,Li-ion,558.0,Model A,0.0
85.17722460303142,4.072576916883344,98.11944442136392,29.8219145876633,22.77452695753093,118.46544775908396,15.622077606125067,Slow,96.87558447877498,Li-ion,169.0,Model C,2.0
38.87020584745623,4.08249392457042,67.07279244661632,38.54221257716854,19.805982469007333,40.90973645896143,7.279765626144691,Normal,98.54404687477106,Li-ion,484.0,Model C,1.0
26.78666593598688,3.855227413632585,21.363826740805244,22.107864362156104,16.89930550456753,33.035313004326554,5.197669265267696,N/A,98.96046614694646,LiFePO4,729.0,Model B,0.0
13.669762739928752,3.504470110201784,70.85598058678906,35.28881456151009,21.298368891777915,40.35348738868964,5.810719480796079,Normal,98.83785610384078,Li-ion,297.0,Model C,1.0
63.18036488694176,3.700926693222439,39.25936138885291,,16.932896685755047,96.90611331597242,12.644198740720784,Fast,97.47116025185584,LiFePO4,304.0,Model A,2.0
70.98079256580542,3.93184884286302,71.76944770174876,33.10347429048676,18.53793901647968,62.55056592718428,10.4167605034133,Normal,97.91664789931734,Li-ion,825.0,Model C,1.0
11.492904603507052,4.186830324619197,16.267703334616517,25.20473195970459,34.746723171590915,76.5415939752538,8.213347992765065,Fast,98.357330401447,Li-ion,667.0,Model B,1.0
56.088375246935286,3.942269468911668,25.739329345836342,23.189845250827165,23.88207113813237,,5.805653999774462,Slow,98.83886920004512,Li-ion,898.0,Model B,0.0
30.384619767814417,3.681862506744912,87.01635330152077,23.20925228542453,25.63743533010033,23.44313085733145,4.633287840772902,Normal,99.07334243184542,LiFePO4,904.0,Model C,0.0
68.06555113685049,3.943803992169728,30.44616013211634,21.40983891286289,32.4723705747443,64.58255498270162,9.85564908437747,Normal,98.02887018312452,Li-ion,786.0,Model A,1.0
25.69297861044923,3.877989765801099,85.3337012718646,23.71293409802486,34.91137800981376,101.66552432016236,10.9424226621039,Normal,97.81151546757924,LiFePO4,958.0,Model A,2.0
72.18439642922193,4.045891776605801,35.134847960896934,33.284387699779366,26.654288986893636,108.52388787075652,14.31709652901311,Slow,97.13658069419738,Li-ion,981.0,Model B,2.0
44.806181167048365,3.574886447178871,67.8593719052837,37.63381223687016,31.249476420883436,28.67065675956402,6.511221066826262,Normal,98.69775578663474,Li-ion,739.0,Model B,0.0
94.30569898630613,4.03271953175142,72.47355161588479,36.28251371182324,21.538820486733503,73.83631021010228,12.682436485748324,Fast,97.46351270285034,LiFePO4,530.0,Model A,1.0
22.376884973139397,3.878886605073277,56.13892778305476,33.70268619748968,21.11487914894582,111.32296862792704,12.08089261085871,Slow,97.58382147782824,Li-ion,989.0,Model C,2.0
40.69597159452327,4.1740944027012965,192.0407941644977,22.20863726822205,23.054074419891204,58.79727543978864,8.045003396452985,Slow,98.3909993207094,Li-ion,424.0,Model C,1.0
97.66503658378168,3.73931051622708,29.13799387339865,25.783748925919,28.450145253472986,102.95658314283686,10.879533553781672,Slow,97.82409328924366,Li-ion,541.0,Model C,2.0
93.22242564507064,3.942835325193764,12.98704191061836,26.19613750644938,28.64383378510197,33.36956543994362,8.751725277571303,Slow,98.24965494448574,Li-ion,903.0,Model C,0.0
88.9605418042883,4.152419673857012,37.355176111665145,24.999138927952423,21.30478869298901,113.53944896677989,15.159604783843692,Slow,96.96807904323126,LiFePO4,387.0,Model A,2.0
33.21474649436401,3.5717568095934755,,30.300113194194463,17.664198482732573,95.14233175313026,11.104270630522112,Fast,97.77914587389556,LiFePO4,325.0,Model B,2.0
69.39856414307611,4.156059941065516,94.44743366036344,30.71107629759345,27.64792512931017,114.13343927869016,14.516601961924325,Slow,97.09667960761512,Li-ion,163.0,Model B,2.0
83.54999801810942,3.9815200056105695,88.40840340367468,27.137719503422204,17.56651724377529,87.66172335525064,12.839529489014136,Normal,97.43209410219715,Li-ion,659.0,Model C,2.0
,3.5474859413736204,78.94582988817723,27.07578317472872,26.5698501645866,56.3403931999427,9.04722557759591,Slow,98.19055488448082,LiFePO4,813.0,Model A,1.0
57.66855205204058,3.7106744968627714,,36.57111195812163,28.86844256112618,113.81811725247223,14.1968263048808,Slow,,Li-ion,597.0,Model A,2.0
31.76670618104065,3.995720462051697,69.84864131283958,35.78585696639371,29.01222992788903,47.55667763091785,7.340684626614871,Slow,98.53186307467702,LiFePO4,948.0,Model C,1.0
18.379249102530927,3.5471454210281403,33.42581718094027,26.155916633614915,30.06944221319193,53.21725220617326,6.661529303988398,Slow,98.66769413920233,Li-ion,159.0,Model C,1.0
90.7494182157994,3.9075193221233913,91.64755276352469,38.27576887746518,32.45718843131329,90.08084180017404,13.9579961713444,Slow,97.20840076573111,LiFePO4,496.0,Model C,2.0
91.03762514469976,3.74211813986707,70.36590807152507,39.05630034005012,24.99917983929577,96.53162995253862,14.54899877028238,Fast,97.09020024594352,LiFePO4,356.0,Model B,2.0
66.97913115459411,3.934640862437234,60.4396567882396,26.534850840600814,29.604983790591422,112.94034838491538,14.087394798502697,Fast,97.18252104029946,LiFePO4,676.0,Model C,2.0
40.51268119438306,3.532019423668759,19.989052229213296,27.088498975861096,27.383454707316734,40.48024090562095,6.753412417313955,Slow,98.6493175165372,LiFePO4,338.0,Model B,1.0
41.42886171513948,4.110075764306663,50.23499894257829,30.11268306843917,18.73279879595365,99.7998035219224,11.893727532672466,Fast,97.6212544934655,Li-ion,900.0,Model A,2.0
75.33601109832155,4.1814422784241785,51.43224440817337,38.82241625067347,15.513792897388164,93.85460533969636,13.529138479091111,Normal,97.29417230418176,Li-ion,137.0,Model A,2.0
90.73992339573194,4.178214498699984,87.8107248570403,37.52638866284623,20.690827713538678,26.37945562535979,8.611603571708889,Slow,98.27767928565822,LiFePO4,124.0,Model B,0.0
89.83777818386056,4.024756282220047,59.19833981690096,22.0513592516718,23.860674126752382,58.722314121020695,10.487983048528344,Normal,97.90240339029432,LiFePO4,509.0,Model B,1.0
80.18879912718614,3.5910603680914424,44.23604940733687,27.854614865428324,27.342118888573125,48.276545706009856,9.425216175131544,Normal,98.1149567649737,LiFePO4,560.0,Model B,1.0
67.78284815388591,4.030784237150316,97.91202956595934,31.067423794995435,31.999186610064108,50.44904243540304,9.146600467060988,Slow,,LiFePO4,670.0,Model B,1.0
17.572596849554394,3.517210841521161,19.96485339936841,30.0626494510308,18.92491433412331,118.29468795547008,12.2396529779851,Normal,97.552069404403,Li-ion,516.0,Model C,2.0
,,48.02935854807502,23.87726135873785,17.510995797969542,84.27774134799279,9.444337393695386,Normal,98.11113252126091,LiFePO4,456.0,Model A,2.0
90.86987696743714,3.726527153404679,13.782220765426477,37.17633542336309,34.26959894948655,91.76761577934997,14.04961193448584,Normal,97.19007761310284,LiFePO4,482.0,Model C,2.0
64.57861536936309,3.842050233283266,76.59137086902373,33.538815659936745,17.160891187528144,117.66176373150093,14.711018529090069,Slow,97.05779629418198,LiFePO4,908.0,Model B,2.0
10.827734645496667,4.039285192465456,92.62688969792356,36.75816749703607,24.569821402143784,57.72017824576387,7.189309960940293,Slow,98.56213800781194,LiFePO4,257.0,Model C,1.0
19.132438857942887,3.9783067636245537,35.20335965954405,37.175285586989446,26.711274575866035,100.1840168452806,11.164054292686668,Normal,97.76718914146268,LiFePO4,668.0,Model C,2.0
69.71515921972502,3.812131894463724,87.25075091192087,34.9671170733148,25.827488418148764,63.45309633044954,10.521871842189451,Slow,97.89562563156213,LiFePO4,532.0,Model A,1.0
10.455542546159682,3.6915386663971663,36.2996407415708,28.784212024994343,16.720643140658865,106.95336718149798,58.421624453185125,Slow,97.82504633459682,LiFePO4,147.0,Model C,2.0
24.47272462757488,4.197987150110398,91.96931454795237,32.21093510030849,,38.06575413113032,6.0063291639883625,Normal,98.79873416720233,Li-ion,427.0,Model A,0.0
59.38604104299275,3.798326911565181,77.85657132371055,23.207308122394863,17.109668549220714,,13.693718933805046,Slow,97.261256213239,LiFePO4,532.0,Model B,2.0
72.27056779234239,3.8159709170307727,82.44160991572947,33.472908349498155,253.53036239187526,41.87717084108797,8.776938043849357,Fast,98.24461239123012,LiFePO4,530.0,Model C,1.0
68.67651335523405,3.614536674834168,11.620590004040904,23.58506511478561,25.886897752686423,52.62205069809316,8.998249815008744,Slow,98.20035003699824,LiFePO4,155.0,Model B,1.0
30.18423785145038,4.056366684124951,96.65293213666232,33.87899181020313,19.674815840734887,95.61922341067805,11.17143010063918,Fast,,Li-ion,676.0,Model A,2.0
74.09612992127823,3.985577558047042,75.40038928632909,24.59196321507937,263.43675173763063,59.37551415654067,9.882364169862935,Normal,98.0235271660274,Li-ion,367.0,Model B,1.0
31.352417874712007,3.654538728952133,37.427598584752,22.3510260030044,31.401350041112988,80.82113767664467,9.420267000272876,Slow,98.11594659994545,Li-ion,168.0,Model B,2.0
39.285972834334096,3.5576667319310897,84.64551983729622,23.30568980285915,15.831579196931877,64.45735010694284,8.5010289741049,Normal,98.29979420517904,LiFePO4,827.0,Model A,1.0
77.18422646062217,3.976349511452299,,20.039842704381407,24.962598870960846,94.2369937089782,12.714286267331696,Normal,97.45714274653366,LiFePO4,700.0,Model B,2.0
68.46696091424931,3.958157849996794,88.54784556095152,34.3747923570706,28.786208242053807,42.833125236861086,8.711514766637753,Normal,98.25769704667243,LiFePO4,,Model B,1.0
86.43010694447601,,20.13223513707433,34.64802098116758,20.04623854139374,25.8457987236877,8.207722956589489,Normal,98.3584554086821,Li-ion,892.0,Model B,0.0
69.18516030703091,4.165604493575287,73.33173797147163,30.29866699826519,21.15541810586298,49.99293974730662,9.140269677540358,Normal,98.17194606449192,LiFePO4,356.0,Model C,1.0
61.147774300192445,3.60574052424663,58.66286289804193,23.227256021107674,27.27275805978768,352.02985827921617,9.837990389968592,Slow,98.03240192200629,Li-ion,771.0,Model B,1.0
18.430729104528325,3.802634360729821,18.688102317589674,21.6710867502138,32.95870586887474,36.802005219267855,5.071924561009427,Fast,98.98561508779812,Li-ion,589.0,Model A,0.0
43.09442227534902,4.16053114411732,31.770444543295508,20.38257932874574,31.198488406057987,55.47972896563887,7.797160827341311,Slow,98.44056783453172,Li-ion,845.0,Model C,1.0
33.86821309135529,3.7938091218482857,11.11636326495833,23.31496353930441,26.66260438199167,59.998301829356855,7.859017317312722,Slow,98.42819653653746,Li-ion,742.0,Model C,1.0
31.95906790411752,3.94696816336486,52.189116891805526,37.81711069966293,280.9857810571976,25.739184368827356,5.633740960924636,Slow,98.87325180781508,Li-ion,148.0,Model A,0.0
97.57094992772012,3.778316078573956,37.11387346840003,24.83073683403364,22.29644940415597,78.33072481842046,12.647644739622727,Slow,97.47047105207544,LiFePO4,758.0,Model B,1.0
45.37879522000844,3.691950641644069,63.85217358679829,27.085426544344315,27.819310561975158,108.43434279712876,12.6594063213117,Fast,97.46811873573766,LiFePO4,415.0,Model C,2.0
90.2841899659402,4.18878435357188,36.751402693775546,22.106909689626665,24.32363182255114,35.17429129530524,8.55074592405378,Slow,98.28985081518924,Li-ion,512.0,Model C,0.0
66.80247633975367,3.78653380442053,36.99272003562862,24.447226094963405,18.79872272915122,79.7808013401514,11.21088523341514,Normal,97.75782295331696,LiFePO4,533.0,Model C,1.0
81.53301731874836,4.125869442575394,76.8873878858443,30.384491415604103,29.034765477545143,86.47392049108463,12.802035477641343,Slow,97.43959290447174,LiFePO4,101.0,Model B,2.0
55.23733837946729,3.66096822412376,14.33285523805181,32.15505366191305,26.12929274697644,61.93346804192883,9.53074193889642,Slow,98.09385161222072,Li-ion,940.0,Model C,1.0
61.92134961637232,3.6491732928175584,91.26054956727886,24.90704628332422,22.172431639071828,90.109758736427,63.663824038303,Fast,97.62988672872925,???,244.0,Model A,2.0
54.32659244369775,3.521793858019158,86.70374869520633,,33.226783801572616,61.0731543491012,8.863491310501773,Fast,98.22730173789964,LiFePO4,465.0,Model B,1.0
27.571868901824004,3.95616677776312,70.10242149037659,27.82065738254797,15.418682356534664,70.4637287977435,8.641603714030557,Normal,98.2716792571939,LiFePO4,519.0,Model A,1.0
75.02069037353547,3.757968440606633,63.389941309664586,24.68406741852668,21.31546302498992,20.735304455442694,6.7131799275566655,Slow,98.65736401448866,LiFePO4,672.0,Model A,0.0
35.26951261967702,4.105050774887746,90.3072248325687,24.39107846459604,16.13762795555293,89.17201141346888,10.41403050533606,Slow,97.9171938989328,LiFePO4,,Model C,2.0
12.188436978830843,3.8312469346840894,26.6797161575843,39.197256054269104,287.87755734914305,86.13426789447244,9.7471403095277,Slow,98.05057193809446,Li-ion,660.0,Model C,2.0
68.09250663164511,4.177735399540305,17.107224597174575,32.326009718514484,29.04214908227585,,7.0075997952275175,Normal,98.5984800409545,LiFePO4,943.0,Model C,0.0
25.939961146634403,3.629867860992185,31.55591529185843,31.13756886344192,21.62704437472634,56.82501073951331,7.589294062129925,Fast,98.48214118757402,Li-ion,543.0,Model A,1.0
94.64127259176227,4.108036217568928,81.51204508301713,28.31550207046644,28.51325804414146,117.90318407916672,15.973104073041998,Normal,96.8053791853916,Li-ion,533.0,Model B,2.0
95.85357193023286,4.043617796954219,13.120324005383498,28.578886668602884,22.918744523919,62.07365625686168,11.394427618013596,Slow,97.72111447639728,LiFePO4,742.0,Model C,1.0
92.33779511984037,4.039645291250837,62.45261515751407,30.818100076761617,30.125075828448686,70.19454051318417,12.007339802595446,Fast,97.59853203948092,LiFePO4,654.0,Model C,1.0
43.31428302299,4.091348259681822,99.5893764572179,33.92859614072215,24.083673254734123,110.99301581597186,70.43816702898441,Fast,97.37768761143002,LiFePO4,156.0,Model A,2.0
11.391095487598069,4.032716793660099,87.01264844537855,34.04292192363659,23.24559455663331,91.72618758657563,9.915549836109705,N/A,98.01689003277806,Li-ion,661.0,Model B,2.0
93.54867063289528,3.938354225141991,56.93011201392305,,33.69459830976602,78.20701311242236,12.366378532052078,Fast,,Li-ion,277.0,Model A,1.0
48.53657334855829,3.591871414377671,15.72768183579781,30.00225504153254,20.017581997814005,99.78046813410724,12.241980430680147,Fast,97.55160391386396,Li-ion,392.0,Model C,2.0
468.68767419706006,3.5227683256438764,84.82361629471389,28.23916190068204,17.408946799931307,106.43662664559731,15.131623667863728,Slow,96.97367526642724,Li-ion,145.0,Model A,2.0
96.72579793803276,4.144593493470981,63.90806573594895,37.41053932538769,26.690862265189164,65.68880717372669,12.180884127648246,Slow,97.56382317447036,LiFePO4,269.0,Model C,1.0
86.7708509920624,3.931655220164517,20.34396973536101,32.628378424367526,326.3733915790133,67.51083649318355,11.595864511920126,Fast,97.68082709761596,Li-ion,370.0,Model B,1.0
36.50040028626271,4.057576103683323,18.44715563410206,30.65008132831964,22.55678427454373,58.60509356518358,,Fast,98.35174362443443,Li-ion,516.0,Model A,1.0
44.65879557417328,,91.86641374929332,22.307892843578347,16.24073527257563,,13.070885587708087,Normal,97.38582288245838,LiFePO4,947.0,Model C,2.0
86.60230043651713,3.5821157322736763,70.22802366442706,32.11275778646823,21.78610534619135,89.71662542903503,13.412138363568854,Normal,97.31757232728624,Li-ion,238.0,Model C,2.0
38.522980464064986,3.587630054541785,84.635811938508,22.344078113604667,25.11863308639117,28.32230662080723,5.403545147284086,Fast,98.9192909705432,Li-ion,346.0,Model C,0.0
25.254347201748324,3.97989570106028,89.10810102540405,26.74413151131504,18.238460132644278,106.29596233130184,11.45792079659499,Slow,97.708415840681,LiFePO4,247.0,Model C,2.0
60.11211362125152,3.801214126429624,61.459511684349,22.85683929628664,28.16204436112984,68.05599408362681,9.81978048617914,Fast,98.03604390276418,Li-ion,329.0,Model A,1.0
94.25392967447029,3.640367308690236,56.57017165795372,33.84147294048738,34.95498778020401,26.875390642248743,8.644386017601946,Fast,98.27112279647962,Li-ion,891.0,Model C,0.0
72.64268170074757,3.844116182719006,48.73846692888912,,24.03478951962888,74.9717255163311,11.086029991901125,Slow,97.78279400161978,Li-ion,736.0,Model A,1.0
61.30550530804285,3.5449462559525937,38.52519290120074,27.83718746376052,22.09457113460425,61.716427897570206,9.60017029672102,Slow,98.0799659406558,Li-ion,803.0,Model C,1.0
18.74588443936917,3.907379981340079,49.11363647728406,37.91349555237557,23.01408333668933,107.7749404862625,11.814214040109112,Normal,97.63715719197818,LiFePO4,473.0,Model A,2.0
